total_waiting_time,mean_waiting_time,total_energy_waste,total_energy_consumption,energy_effective,total_active_idle,total_active_compute,total_switching_off,total_switching_on,total_sleeping,total_time_all_states
3800389.0,1051.5741560597676,7252486040.0,23738700798.0,16486214758.0,18638156.0,81734254.0,12846600.0,18924300.0,106300722.0,238444032.0
