id,energy_consumption,energy_effective,energy_waste
0,938007.6086314705,524078.43206573906,413929.17656573135
1,671908.1991816899,488880.3902717695,183027.8089099204
2,778631.5931959327,689901.8656592252,88729.72753670752
3,549662.3949149152,295351.57112044166,254310.82379447354
4,864108.4362946632,769870.0312483779,94238.40504628533
5,495283.64140205947,356580.413167469,138703.2282345904
6,891551.1798429082,729454.0216037701,162097.15823913814
7,898552.4049788781,705337.7956869847,193214.60929189346
8,926598.2682165677,635394.6109176883,291203.65729887935
9,803926.0067753908,714081.6294292439,89844.37734614703
10,553203.8049639157,260892.12756856618,292311.67739534954
11,579429.595374829,392097.8074022947,187331.78797253428
12,611663.0885435429,355672.6344402355,255990.45410330736
13,936808.8858020199,581645.9292958196,355162.9565062003
14,949703.3321683325,712468.429092414,237234.9030759186
15,568057.0460542364,202117.7606255152,365939.28542872117
16,553645.3376596237,269077.158195573,284568.1794640506
17,742107.3388625053,657239.4189975375,84867.91986496786
18,566306.7739874173,220488.17797885518,345818.59600856213
19,847758.798097907,721007.8652670408,126750.93283086615
20,563601.0739164065,224956.07071487317,338645.0032015333
21,896606.9980795272,755873.968328774,140733.02975075322
22,699268.4498800557,600531.4784179903,98736.97146206547
23,733613.8634968258,633108.5664372037,100505.29705962216
24,823560.9536150681,732170.2588671548,91390.69474791325
25,245804.1659677696,169291.77923906193,76512.38672870767
26,49085.181491268064,46302.41300014806,2782.7684911200067
27,50203.77920933736,47357.59446122264,2846.184748114719
28,44437.923698765895,41918.620517586474,2519.3031811794226
29,52409.88903375278,49438.634097022674,2971.254936730106
30,349146.6664925585,336291.5321845241,12855.134308034401
31,996950.8827301861,877420.0000000014,119530.88273018473
