total_waiting_time,mean_waiting_time,total_energy_waste,total_energy_consumption,energy_effective,total_active_idle,total_active_compute,total_switching_off,total_switching_on,total_sleeping,total_time_all_states
36006.07395080167,72.01214790160334,5435304.5762602035,20231603.562560327,14796298.986300124,15543.856463308017,76981.37375233344,17941.84572327668,11100.0,47767.07593891815,169334.1518778363
