job_id,type,res,nodes,start_time,subtime,reqtime,req_finish_time,runtime,actual_finish_time,terminated,finish_time
57,execution_finished,1,[21],961.2273845062866,655,176,1140.8224457284794,176,1140.8224457284794,False,1140.8224457284794
51,execution_finished,1,[7],934.4046722985433,588,209,1147.2120701045703,209,1147.2120701045703,False,1147.2120701045703
71,execution_finished,1,[6],1017.5571835487929,786,128,1148.9124641820263,128,1148.9124641820263,False,1148.9124641820263
56,execution_finished,1,[16],957.1796674480837,653,216,1152.2992546250152,216,1152.2992546250152,False,1152.2992546250152
63,execution_finished,1,[5],978.7302433360773,731,185,1165.5386897607907,185,1165.5386897607907,False,1165.5386897607907
70,execution_finished,1,[22],1010.7637188499888,769,142,1167.4571642777291,142,1167.4571642777291,False,1167.4571642777291
81,execution_finished,1,[25],1089.2646115948562,897,97,1179.4854068511297,97,1179.4854068511297,False,1179.4854068511297
65,execution_finished,1,[19],995.3395195871349,745,175,1184.203695983536,175,1184.203695983536,False,1184.203695983536
72,execution_finished,1,[8],1031.6744911868554,793,176,1195.4283484112993,176,1195.4283484112993,False,1195.4283484112993
73,execution_finished,1,[15],1033.3096419236938,825,189,1199.7078393711583,189,1199.7078393711583,False,1199.7078393711583
85,execution_finished,1,[18],1117.0453999397237,934,98,1203.592612179537,98,1203.592612179537,False,1203.592612179537
60,execution_finished,1,[9],974.1242258824346,694,203,1205.1517935565146,203,1205.1517935565146,False,1205.1517935565146
77,execution_finished,1,[11],1073.178247989554,856,144,1219.9605901928962,144,1219.9605901928962,False,1219.9605901928962
78,execution_finished,1,[24],1075.5115303173627,866,132,1222.154764195959,132,1222.154764195959,False,1222.154764195959
75,execution_finished,1,[23],1052.4353266295045,843,163,1223.8809859653763,163,1223.8809859653763,False,1223.8809859653763
66,execution_finished,1,[2],998.5813822301551,748,202,1235.9390106946007,202,1235.9390106946007,False,1235.9390106946007
68,execution_finished,1,[12],1006.6395727214943,759,243,1241.281704363191,243,1241.281704363191,False,1241.281704363191
79,execution_finished,1,[0],1078.4880872517215,869,178,1242.0883497296304,178,1242.0883497296304,False,1242.0883497296304
74,execution_finished,1,[31],1037.2041885126348,833,221,1248.3782588952322,221,1248.3782588952322,False,1248.3782588952322
89,execution_finished,1,[30],1135.3560453088687,999,126,1250.5219135988584,126,1250.5219135988584,False,1250.5219135988584
84,execution_finished,1,[13],1111.0541885642078,918,153,1251.8568242160534,153,1251.8568242160534,False,1251.8568242160534
91,execution_finished,1,[7],1147.2120701045703,1042,103,1252.0884431860095,103,1252.0884431860095,False,1252.0884431860095
87,execution_finished,1,[3],1125.7360046341078,974,139,1252.2089226345015,139,1252.2089226345015,False,1252.2089226345015
88,execution_finished,1,[20],1131.878069005228,977,143,1258.7726248013448,143,1258.7726248013448,False,1258.7726248013448
83,execution_finished,1,[1],1110.1976143464599,904,158,1270.3650099894032,158,1270.3650099894032,False,1270.3650099894032
76,execution_finished,1,[17],1054.4179467442332,852,187,1271.6606683934185,187,1271.6606683934185,False,1271.6606683934185
95,execution_finished,1,[22],1167.4571642777291,1076,95,1272.287286218823,95,1272.287286218823,False,1272.287286218823
90,execution_finished,1,[21],1140.8224457284794,1038,130,1273.4778886766899,130,1273.4778886766899,False,1273.4778886766899
82,execution_finished,1,[14],1091.902969298609,902,198,1282.6514442858188,198,1282.6514442858188,False,1282.6514442858188
92,execution_finished,1,[6],1148.9124641820263,1044,161,1314.1327781035152,161,1314.1327781035152,False,1314.1327781035152
80,execution_finished,1,[4],1083.7594899860387,879,218,1314.578776616473,218,1314.578776616473,False,1314.578776616473
93,execution_finished,1,[16],1152.2992546250152,1050,183,1317.6089048721378,183,1317.6089048721378,False,1317.6089048721378
109,execution_finished,1,[30],1250.5219135988584,1193,77,1320.9010553316298,77,1320.9010553316298,False,1320.9010553316298
94,execution_finished,1,[5],1165.5386897607907,1052,156,1323.0636499891978,156,1323.0636499891978,False,1323.0636499891978
96,execution_finished,1,[25],1179.4854068511297,1078,158,1326.4429908768122,158,1326.4429908768122,False,1326.4429908768122
86,execution_finished,1,[10],1123.6507609141959,941,231,1332.4868664202831,231,1332.4868664202831,False,1332.4868664202831
98,execution_finished,1,[8],1195.4283484112993,1092,148,1333.1304556227635,148,1333.1304556227635,False,1333.1304556227635
103,execution_finished,1,[24],1222.154764195959,1158,105,1338.8027911448423,105,1338.8027911448423,False,1338.8027911448423
100,execution_finished,1,[18],1203.592612179537,1120,162,1346.6604528208607,162,1346.6604528208607,False,1346.6604528208607
107,execution_finished,1,[0],1242.0883497296304,1180,124,1356.0570719052523,124,1356.0570719052523,False,1356.0570719052523
97,execution_finished,1,[19],1184.203695983536,1086,166,1363.3548575938364,166,1363.3548575938364,False,1363.3548575938364
118,execution_finished,1,[14],1299.0,1299,68,1364.5095772683346,68,1364.5095772683346,False,1364.5095772683346
102,execution_finished,1,[11],1219.9605901928962,1147,145,1367.7622542170952,145,1367.7622542170952,False,1367.7622542170952
113,execution_finished,1,[20],1258.7726248013448,1257,126,1370.5818138244965,126,1370.5818138244965,False,1370.5818138244965
99,execution_finished,1,[15],1199.7078393711583,1109,197,1373.1493467634891,197,1373.1493467634891,False,1373.1493467634891
101,execution_finished,1,[9],1205.1517935565146,1141,151,1376.9998857672833,151,1376.9998857672833,False,1376.9998857672833
104,execution_finished,1,[23],1223.8809859653763,1164,146,1377.4458096649917,146,1377.4458096649917,False,1377.4458096649917
108,execution_finished,1,[31],1248.3782588952322,1184,136,1378.3315329768307,136,1378.3315329768307,False,1378.3315329768307
105,execution_finished,1,[2],1235.9390106946007,1169,122,1379.2936179850085,122,1379.2936179850085,False,1379.2936179850085
106,execution_finished,1,[12],1241.281704363191,1171,169,1404.4690304843712,169,1404.4690304843712,False,1404.4690304843712
125,execution_finished,1,[10],1332.4868664202831,1323,97,1420.179949684744,97,1420.179949684744,False,1420.179949684744
110,execution_finished,1,[13],1251.8568242160534,1198,186,1423.0286557928068,186,1423.0286557928068,False,1423.0286557928068
