total_waiting_time,mean_waiting_time,total_energy_waste,total_energy_consumption,energy_effective,total_active_idle,total_active_compute,total_switching_off,total_switching_on,total_sleeping,total_time_all_states
6624858.0,1833.109573879358,7073661540.0,23543874424.0,16470212884.0,12845046.0,81734254.0,15982200.0,23627700.0,104522736.0,238711936.0
