dvfs_mode,state,submission_time,start_time,finish_time,nodes,job_id,terminated
base,active,601.0,798.5367647985736,974.3572666940677,29,72.0,False
base,active,603.0,800.1400719529013,917.2303833317974,23,73.0,False
base,active,622.0,802.5787535267273,852.9840992206626,6,74.0,False
base,active,627.0,808.4120214868678,973.6711625485816,4,75.0,False
base,active,636.0,812.7234287820263,940.9232800250217,13,76.0,False
base,active,641.0,825.5940581613842,989.6583683722014,28,77.0,False
base,active,650.0,829.4602139468341,962.9965562617687,18,78.0,False
base,active,663.0,838.8812442149205,1006.8984137896144,15,79.0,False
base,active,667.0,843.774278329751,1037.1258940145888,31,80.0,False
base,active,681.0,848.9836731464434,1035.6052551088196,5,81.0,False
base,active,686.0,849.3553326181636,972.2031308171951,3,82.0,False
base,active,693.0,851.7879381932671,983.9570272323024,11,83.0,False
base,active,696.0,852.0,1004.3766834005296,12,84.0,False
base,active,712.0,852.0,1014.2436128921444,30,85.0,False
base,active,722.0,852.9840992206626,1006.0003272201095,6,86.0,False
base,active,730.0,855.2432841291602,1003.833284652785,22,87.0,False
base,active,748.0,866.138516204248,1072.5530363367986,24,88.0,False
base,active,751.0,867.0442654806752,1098.0860092948558,25,89.0,False
base,active,754.0,875.1391320361093,1013.0611985145455,19,90.0,False
base,active,764.0,875.5793269692574,1045.494804681442,20,91.0,False
base,active,764.0,876.932640025382,1014.5438042328993,14,92.0,False
base,active,767.0,878.0249030632883,999.870272854678,1,93.0,False
base,active,772.0,880.798551954129,1022.372284913992,8,94.0,False
base,active,794.0,889.5677451648102,1056.576399578288,16,95.0,False
base,active,813.0,895.4773168478794,1078.7987868525825,26,96.0,False
base,active,815.0,905.156701245996,1106.1932044116002,27,97.0,False
base,active,815.0,911.417374644121,1093.3835727209016,21,98.0,False
base,active,832.0,917.2303833317974,991.2314601232597,23,99.0,False
base,active,839.0,919.494998408437,1069.7744028844118,2,100.0,False
base,active,848.0,927.6816763680772,1016.113817905848,10,101.0,False
base,active,855.0,932.7555664787338,1067.615840780133,7,102.0,False
base,active,857.0,940.9232800250217,1109.6569077639642,13,103.0,False
base,active,890.0,958.9097172944768,1150.0596834287749,0,104.0,False
base,active,912.0,962.9965562617687,1155.8823840500077,18,105.0,False
base,active,914.0,966.1237829832223,1111.5431562607444,17,106.0,False
base,active,925.0,972.2031308171951,1077.0962508179066,3,107.0,False
base,active,926.0,973.6711625485816,1191.7747963916572,4,108.0,False
base,active,949.0,974.3572666940677,1233.2577859687513,29,109.0,False
base,active,955.0,978.9541431615994,1171.096830982452,9,110.0,False
base,active,961.0,983.9570272323024,1173.9500927259157,11,111.0,False
base,active,973.0,989.6583683722014,1133.3560745568482,28,112.0,False
base,active,980.0,991.2314601232597,1147.664116125465,23,113.0,False
base,active,981.0,999.870272854678,1143.630277500634,1,114.0,False
base,active,992.0,1003.833284652785,1135.7900761625713,22,115.0,False
base,active,994.0,1004.3766834005296,1178.7731187375518,12,116.0,False
base,active,,1006.0003272201095,1027.0,6,-1.0,
base,active,,1006.8984137896144,1063.0,15,-1.0,
base,active,,1013.0611985145455,1113.0611985145456,19,-1.0,
base,active,,1014.2436128921444,1114.2436128921445,30,-1.0,
base,active,,1014.5438042328993,1050.0,14,-1.0,
base,active,,1016.113817905848,1040.0,10,-1.0,
base,active,,1022.372284913992,1029.0,8,-1.0,
base,active,1027.0,1027.0,1154.813555152479,6,117.0,False
base,active,1029.0,1029.0,1175.3891660537358,8,118.0,False
base,active,,1035.6052551088196,1036.0,5,-1.0,
base,active,1036.0,1036.0,1164.7045392843975,5,119.0,False
base,active,,1037.1258940145888,1137.1258940145888,31,-1.0,
base,active,1040.0,1040.0,1157.6147482452352,10,120.0,False
base,active,,1045.494804681442,1145.494804681442,20,-1.0,
base,active,1050.0,1050.0,1172.9326400253822,14,121.0,False
base,active,,1056.576399578288,1107.0,16,-1.0,
base,active,1063.0,1063.0,1264.0378849824374,15,122.0,False
base,active,,1067.615840780133,1075.0,7,-1.0,
base,active,,1069.7744028844118,1074.0,2,-1.0,
base,active,,1072.5530363367986,1172.5530363367986,24,-1.0,
base,active,1074.0,1074.0,1192.5939878695945,2,123.0,False
base,active,1075.0,1075.0,1193.1257877092548,7,124.0,False
base,active,,1077.0962508179066,1080.0,3,-1.0,
base,active,,1078.7987868525825,1178.7987868525825,26,-1.0,
base,active,1080.0,1080.0,1217.0225441450737,3,125.0,False
base,active,,1093.3835727209016,1193.3835727209016,21,-1.0,
base,active,,1098.0860092948558,1198.0860092948558,25,-1.0,
base,active,,1106.1932044116002,1206.1932044116002,27,-1.0,
base,active,1107.0,1107.0,1233.8194060252076,16,126.0,False
base,active,,1109.6569077639642,1131.0,13,-1.0,
base,active,,1111.5431562607444,1211.5431562607444,17,-1.0,
base,switching_off,,1113.0611985145456,1413.0611985145456,19,-2.0,
base,switching_off,,1114.2436128921445,1414.2436128921445,30,-2.0,
base,active,1131.0,1131.0,1230.9204722923346,13,127.0,False
base,active,,1133.3560745568482,1233.3560745568482,28,-1.0,
base,active,,1135.7900761625713,1235.7900761625713,22,-1.0,
base,switching_off,,1137.1258940145888,1437.1258940145888,31,-2.0,
base,active,,1143.630277500634,1155.0,1,-1.0,
base,switching_off,,1145.494804681442,1445.494804681442,20,-2.0,
base,active,,1147.664116125465,1247.664116125465,23,-1.0,
base,active,,1150.0596834287749,1153.0,0,-1.0,
base,active,1153.0,1153.0,1295.5525171171037,0,128.0,False
base,active,,1154.813555152479,1157.0,6,-1.0,
base,active,1155.0,1155.0,1247.0414663891793,1,129.0,False
base,active,,1155.8823840500077,1255.8823840500077,18,-1.0,
base,active,1157.0,1157.0,1234.4082094585438,6,130.0,False
base,active,,1157.6147482452352,1244.0,10,-1.0,
base,active,,1164.7045392843975,1171.0,5,-1.0,
base,active,1171.0,1171.0,1309.3573797307272,5,131.0,False
base,active,,1171.096830982452,1239.0,9,-1.0,
base,switching_off,,1172.5530363367986,1472.5530363367986,24,-2.0,
base,active,,1172.9326400253822,1272.9326400253822,14,-1.0,
base,active,,1173.9500927259157,1246.0,11,-1.0,
base,active,,1175.3891660537358,1232.0,8,-1.0,
base,active,,1178.7731187375518,1254.0,12,-1.0,
base,switching_off,,1178.7987868525825,1478.7987868525825,26,-2.0,
base,active,,1191.7747963916572,1207.0,4,-1.0,
base,active,,1192.5939878695945,1198.0,2,-1.0,
base,active,,1193.1257877092548,1227.0,7,-1.0,
base,switching_off,,1193.3835727209016,1493.3835727209016,21,-2.0,
base,active,1198.0,1198.0,1305.7304164616926,2,132.0,False
base,switching_off,,1198.0860092948558,1498.0860092948558,25,-2.0,
base,switching_off,,1206.1932044116002,1506.1932044116002,27,-2.0,
base,active,1207.0,1207.0,1363.6118604247636,4,133.0,False
base,switching_off,,1211.5431562607444,1511.5431562607444,17,-2.0,
base,active,,1217.0225441450737,1219.0,3,-1.0,
base,active,1219.0,1219.0,1410.8315618031029,3,134.0,False
base,active,1227.0,1227.0,1277.2034597764332,7,135.0,False
base,active,,1230.9204722923346,1256.0,13,-1.0,
base,active,1232.0,1232.0,1406.3186779981986,8,136.0,False
base,active,,1233.2577859687513,1333.2577859687513,29,-1.0,
base,switching_off,,1233.3560745568482,1533.3560745568482,28,-2.0,
base,active,,1233.8194060252076,1333.8194060252076,16,-1.0,
base,active,,1234.4082094585438,1239.0,6,-1.0,
base,switching_off,,1235.7900761625713,1535.7900761625713,22,-2.0,
base,active,1239.0,1239.0,1368.6137460701198,6,137.0,False
base,active,1239.0,1239.0,1380.2133006876147,9,138.0,False
base,active,1244.0,1244.0,1387.2600692911888,10,139.0,False
base,active,1246.0,1246.0,1399.853080209502,11,140.0,False
base,active,,1247.0414663891793,1249.0,1,-1.0,
base,switching_off,,1247.664116125465,1547.664116125465,23,-2.0,
base,active,1249.0,1249.0,1339.2882956008139,1,141.0,False
base,active,1254.0,1254.0,1389.6416719287952,12,142.0,False
base,switching_off,,1255.8823840500077,1555.8823840500077,18,-2.0,
base,active,1256.0,1256.0,1417.1924600187663,13,143.0,False
base,active,,1264.0378849824374,1360.0,15,-1.0,
base,switching_off,,1272.9326400253822,1572.9326400253822,14,-2.0,
base,active,,1277.2034597764332,1334.0,7,-1.0,
base,active,,1295.5525171171037,1313.0,0,-1.0,
base,active,,1305.7304164616926,1314.0,2,-1.0,
base,active,,1309.3573797307272,1330.0,5,-1.0,
base,active,1313.0,1313.0,1406.955068099909,0,144.0,False
base,active,1314.0,1314.0,1412.6774402884412,2,145.0,False
base,active,1330.0,1330.0,1575.611162467725,5,146.0,False
base,switching_off,,1333.2577859687513,1633.2577859687513,29,-2.0,
base,switching_off,,1333.8194060252076,1633.8194060252076,16,-2.0,
base,active,1334.0,1334.0,1496.4229581002253,7,147.0,False
base,active,,1339.2882956008139,1341.0,1,-1.0,
base,active,1341.0,1341.0,1473.3643945215815,1,148.0,False
base,active,1360.0,1360.0,1422.1566407675168,15,149.0,False
base,active,,1363.6118604247636,1364.0,4,-1.0,
base,active,1364.0,1364.0,1549.4361292145975,4,150.0,False
base,active,1366.0,1368.6137460701198,1554.0334105870966,6,151.0,False
base,active,1373.0,1380.2133006876147,1516.7966570903895,9,152.0,False
base,active,,1387.2600692911888,1464.0,10,-1.0,
base,active,,1389.6416719287952,1489.6416719287952,12,-1.0,
base,active,,1399.853080209502,1479.0,11,-1.0,
base,active,,1406.3186779981986,1450.0,8,-1.0,
base,active,,1406.955068099909,1409.0,0,-1.0,
base,active,1409.0,1409.0,1537.5132540676918,0,153.0,False
base,active,,1410.8315618031029,1447.0,3,-1.0,
base,active,,1412.6774402884412,1447.0,2,-1.0,
base,sleeping,,1413.0611985145456,3726.0,19,-4.0,
base,sleeping,,1414.2436128921445,4952.10691322391,30,-4.0,
base,active,,1417.1924600187663,1492.0,13,-1.0,
base,active,,1422.1566407675168,1495.0,15,-1.0,
base,sleeping,,1437.1258940145888,4952.10691322391,31,-4.0,
base,sleeping,,1445.494804681442,3415.0,20,-4.0,
base,active,1447.0,1447.0,1585.5105354507477,2,154.0,False
base,active,1447.0,1447.0,1587.8024763973515,3,155.0,False
base,active,1450.0,1450.0,1552.0871815901053,8,156.0,False
base,active,1464.0,1464.0,1544.4732487993715,10,157.0,False
base,sleeping,,1472.5530363367986,4952.10691322391,24,-4.0,
base,active,,1473.3643945215815,1474.0,1,-1.0,
base,active,1474.0,1474.0,1571.300978754275,1,158.0,False
base,sleeping,,1478.7987868525825,4952.10691322391,26,-4.0,
base,active,1479.0,1479.0,1665.8953524692608,11,159.0,False
base,switching_off,,1489.6416719287952,1789.6416719287952,12,-2.0,
base,active,1492.0,1492.0,1659.7909817739205,13,160.0,False
base,sleeping,,1493.3835727209016,4952.10691322391,21,-4.0,
base,active,1495.0,1495.0,1615.4284914870639,15,161.0,False
base,active,1495.0,1496.4229581002253,1665.7365871501572,7,162.0,False
base,sleeping,,1498.0860092948558,4952.10691322391,25,-4.0,
base,sleeping,,1506.1932044116002,4952.10691322391,27,-4.0,
base,sleeping,,1511.5431562607444,4952.10691322391,17,-4.0,
base,active,1498.0,1516.7966570903895,1682.3171652734131,9,163.0,False
base,sleeping,,1533.3560745568482,3599.0,28,-4.0,
base,sleeping,,1535.7900761625713,3720.0,22,-4.0,
base,active,1507.0,1537.5132540676918,1651.987245085972,0,164.0,False
base,active,1526.0,1544.4732487993715,1649.7074972293187,10,165.0,False
base,sleeping,,1547.664116125465,4952.10691322391,23,-4.0,
base,active,1532.0,1549.4361292145975,1715.6560792359724,4,166.0,False
base,active,1539.0,1552.0871815901053,1708.107213831587,8,167.0,False
base,active,1544.0,1554.0334105870966,1671.9459156925527,6,168.0,False
base,sleeping,,1555.8823840500077,4952.10691322391,18,-4.0,
base,active,1552.0,1571.300978754275,1670.3551282969156,1,169.0,False
base,sleeping,,1572.9326400253822,4952.10691322391,14,-4.0,
base,active,1573.0,1575.611162467725,1672.1395669310232,5,170.0,False
base,active,1580.0,1585.5105354507477,1679.6614876525632,2,171.0,False
base,active,,1587.8024763973515,1588.0,3,-1.0,
base,active,1588.0,1588.0,1745.812171532602,3,172.0,False
base,active,1592.0,1615.4284914870639,1806.7544013495767,15,173.0,False
base,sleeping,,1633.2577859687513,4952.10691322391,29,-4.0,
base,sleeping,,1633.8194060252076,4952.10691322391,16,-4.0,
base,active,1601.0,1649.7074972293187,1774.3968167975756,10,174.0,False
base,active,1619.0,1651.987245085972,1728.66322020199,0,175.0,False
base,active,1637.0,1659.7909817739205,1830.409901442907,13,176.0,False
base,active,1645.0,1665.7365871501572,1864.5816631274029,7,177.0,False
base,active,1663.0,1665.8953524692608,1831.106713768055,11,178.0,False
base,active,1663.0,1670.3551282969156,1835.1531824032556,1,179.0,False
base,active,1668.0,1671.9459156925527,1842.9640528684051,6,180.0,False
base,active,1669.0,1672.1395669310232,1850.1808462744395,5,181.0,False
base,active,1670.0,1679.6614876525632,1762.0435708291518,2,182.0,False
base,active,,1682.3171652734131,1686.0,9,-1.0,
base,active,1686.0,1686.0,1806.3785514058354,9,183.0,False
base,active,,1708.107213831587,1735.0,8,-1.0,
base,active,,1715.6560792359724,1721.0,4,-1.0,
base,active,1721.0,1721.0,1871.847006666797,4,184.0,False
base,active,,1728.66322020199,1735.0,0,-1.0,
base,active,1735.0,1735.0,1895.8354653353545,8,186.0,False
base,active,1735.0,1735.0,1955.3084355446147,0,185.0,False
base,active,,1745.812171532602,1754.0,3,-1.0,
base,active,1754.0,1754.0,1929.7668497309219,3,187.0,False
base,active,,1762.0435708291518,1764.0,2,-1.0,
base,active,1764.0,1764.0,1863.5827379057664,2,188.0,False
base,active,1765.0,1774.3968167975756,1921.1941717502752,10,189.0,False
base,sleeping,,1789.6416719287952,4952.10691322391,12,-4.0,
base,active,1778.0,1806.3785514058354,1941.8044217374002,9,190.0,False
base,active,1789.0,1806.7544013495767,1929.1252878606256,15,191.0,False
base,active,1800.0,1830.409901442907,1957.6671067208804,13,192.0,False
base,active,1803.0,1831.106713768055,2088.2168947893033,11,193.0,False
base,active,1808.0,1835.1531824032556,1921.0585510331562,1,194.0,False
base,active,1812.0,1842.9640528684051,1969.8775125620639,6,195.0,False
base,active,1824.0,1850.1808462744395,1955.2895533566975,5,196.0,False
base,active,1863.0,1863.5827379057664,2014.7674399990663,2,197.0,False
base,active,,1864.5816631274029,1870.0,7,-1.0,
base,active,1870.0,1870.0,2032.4229581002253,7,198.0,False
base,active,,1871.847006666797,1887.0,4,-1.0,
base,active,1887.0,1887.0,2063.788848577647,4,199.0,False
base,active,1890.0,1895.8354653353545,2065.33871023968,8,200.0,False
base,active,1895.0,1921.0585510331562,2041.1507500361804,1,201.0,False
base,active,1899.0,1921.1941717502752,2027.3127415956003,10,202.0,False
base,active,1899.0,1929.1252878606256,2041.78419925175,15,203.0,False
base,active,1919.0,1929.7668497309219,2063.954444686787,3,204.0,False
base,active,1920.0,1941.8044217374002,2191.8214131187506,9,205.0,False
base,active,1922.0,1955.2895533566975,2068.9785630579154,5,206.0,False
base,active,1929.0,1955.3084355446147,2134.5790252524876,0,207.0,False
base,active,1930.0,1957.6671067208804,2157.5080513055495,13,208.0,False
base,active,1939.0,1969.8775125620639,2157.097367996681,6,209.0,False
base,active,1951.0,2014.7674399990663,2199.4481539333965,2,210.0,False
base,active,1978.0,2027.3127415956003,2101.595740487328,10,211.0,False
base,active,1981.0,2032.4229581002253,2101.3296675972906,7,212.0,False
base,active,1984.0,2041.1507500361804,2141.9580703671863,1,213.0,False
base,active,2003.0,2041.78419925175,2200.0893937065193,15,214.0,False
base,active,2016.0,2063.788848577647,2220.4007090024106,4,215.0,False
base,active,2034.0,2063.954444686787,2202.8669549579995,3,216.0,False
base,active,2053.0,2065.33871023968,2200.170836868121,8,217.0,False
base,active,2064.0,2068.9785630579154,2186.957724068613,5,218.0,False
base,active,,2088.2168947893033,2099.0,11,-1.0,
base,active,2099.0,2099.0,2258.0159352500896,11,219.0,False
base,active,,2101.3296675972906,2104.0,7,-1.0,
base,active,,2101.595740487328,2109.0,10,-1.0,
base,active,2104.0,2104.0,2234.922748044424,7,220.0,False
base,active,2109.0,2109.0,2235.457962399012,10,221.0,False
base,active,2120.0,2134.5790252524876,2297.650465287962,0,222.0,False
base,active,2126.0,2141.9580703671863,2321.6580761746313,1,223.0,False
base,active,2145.0,2157.097367996681,2271.409491266856,6,224.0,False
base,active,2154.0,2157.5080513055495,2303.6181758839634,13,225.0,False
base,active,2154.0,2186.957724068613,2352.1285494835897,5,226.0,False
base,active,2162.0,2191.8214131187506,2348.0820327320944,9,227.0,False
base,active,2171.0,2199.4481539333965,2328.905713210893,2,228.0,False
base,active,2190.0,2200.0893937065193,2378.7897359131302,15,229.0,False
base,active,,2200.170836868121,2213.0,8,-1.0,
base,active,,2202.8669549579995,2203.0,3,-1.0,
base,active,2203.0,2203.0,2334.3526457666567,3,230.0,False
base,active,2213.0,2213.0,2382.5032449043256,8,231.0,False
base,active,2214.0,2220.4007090024106,2357.7963902339516,4,232.0,False
base,active,2228.0,2234.922748044424,2356.0016804464103,7,233.0,False
base,active,2231.0,2235.457962399012,2337.1549251674487,10,234.0,False
base,active,2258.0,2258.0159352500896,2389.152453281007,11,235.0,False
base,active,2259.0,2271.409491266856,2396.5227600428743,6,236.0,False
base,active,2264.0,2297.650465287962,2481.240828241808,0,237.0,False
base,active,2267.0,2303.6181758839634,2449.7283004623773,13,238.0,False
base,active,2284.0,2321.6580761746313,2396.1678346801573,1,239.0,False
base,active,2289.0,2328.905713210893,2442.0679153765363,2,240.0,False
base,active,2295.0,2334.3526457666567,2519.569326128273,3,241.0,False
base,active,2296.0,2337.1549251674487,2430.8929951974856,10,242.0,False
base,active,2324.0,2348.0820327320944,2589.996621614975,9,243.0,False
base,active,2325.0,2352.1285494835897,2521.589526208046,5,244.0,False
base,active,2355.0,2356.0016804464103,2474.127468155665,7,245.0,False
base,active,,2357.7963902339516,2368.0,4,-1.0,
base,active,2368.0,2368.0,2488.101119957641,4,246.0,False
base,active,2373.0,2378.7897359131302,2496.304634864217,15,247.0,False
base,active,,2382.5032449043256,2393.0,8,-1.0,
base,active,,2389.152453281007,2405.0,11,-1.0,
base,active,2393.0,2393.0,2595.248189942661,8,248.0,False
base,active,,2396.1678346801573,2399.0,1,-1.0,
base,active,,2396.5227600428743,2400.0,6,-1.0,
base,active,2399.0,2399.0,2541.0068338575907,1,249.0,False
base,active,2400.0,2400.0,2557.516705293548,6,250.0,False
base,active,2405.0,2405.0,2581.5696423880863,11,251.0,False
base,active,2423.0,2430.8929951974856,2546.739100611965,10,252.0,False
base,active,,2442.0679153765363,2444.0,2,-1.0,
base,active,2444.0,2444.0,2557.1622021656435,2,253.0,False
base,active,2447.0,2449.7283004623773,2614.691344341232,13,254.0,False
base,active,2451.0,2474.127468155665,2638.519189384378,7,255.0,False
base,active,2456.0,2481.240828241808,2660.5114179496804,0,256.0,False
base,active,2457.0,2488.101119957641,2587.064442802737,4,257.0,False
base,active,2465.0,2496.304634864217,2585.6548059675224,15,258.0,False
base,active,2468.0,2519.569326128273,2609.342717119873,3,259.0,False
base,active,2481.0,2521.589526208046,2658.8743681114033,5,260.0,False
base,active,2489.0,2541.0068338575907,2713.6941565115744,1,261.0,False
base,active,2530.0,2546.739100611965,2663.4695274418227,10,262.0,False
base,active,2531.0,2557.1622021656435,2680.2826781218637,2,263.0,False
base,active,,2557.516705293548,2598.0,6,-1.0,
base,active,,2581.5696423880863,2614.0,11,-1.0,
base,active,,2585.6548059675224,2636.0,15,-1.0,
base,active,,2587.064442802737,2591.0,4,-1.0,
base,active,,2589.996621614975,2612.0,9,-1.0,
base,active,2591.0,2591.0,2767.788848577647,4,264.0,False
base,active,,2595.248189942661,2599.0,8,-1.0,
base,active,2598.0,2598.0,2723.1132687760182,6,265.0,False
base,active,2599.0,2599.0,2712.6442210154,8,266.0,False
base,active,,2609.342717119873,2611.0,3,-1.0,
base,active,2611.0,2611.0,2730.0678659467535,3,267.0,False
base,active,2612.0,2612.0,2805.3001738920625,9,268.0,False
base,active,2614.0,2614.0,2767.853080209502,11,269.0,False
base,active,,2614.691344341232,2624.0,13,-1.0,
base,active,2624.0,2624.0,2759.7410189631714,13,270.0,False
base,active,2636.0,2636.0,2803.0459720627014,15,271.0,False
base,active,,2638.519189384378,2639.0,7,-1.0,
base,active,2639.0,2639.0,2749.2507351953045,7,272.0,False
base,active,2639.0,2658.8743681114033,2805.81205046109,5,273.0,False
base,active,2645.0,2660.5114179496804,2857.0611006414447,0,274.0,False
base,active,,2663.4695274418227,2672.0,10,-1.0,
base,active,2672.0,2672.0,2786.0774625837244,10,275.0,False
base,active,2680.0,2680.2826781218637,2778.0548207929796,2,276.0,False
base,active,2700.0,2712.6442210154,2812.805229367956,8,277.0,False
base,active,,2713.6941565115744,2720.0,1,-1.0,
base,active,2720.0,2720.0,2847.981467550668,1,278.0,False
base,active,2722.0,2723.1132687760182,2861.7279694343406,6,279.0,False
base,active,2724.0,2730.0678659467535,2872.760308470244,3,280.0,False
base,active,2734.0,2749.2507351953045,2839.813839105733,7,281.0,False
base,active,2754.0,2759.7410189631714,2957.6966716177967,13,282.0,False
base,active,2757.0,2767.788848577647,2883.0859237369823,4,283.0,False
base,active,2758.0,2767.853080209502,2904.152453281007,11,284.0,False
base,active,2760.0,2778.0548207929796,2963.640832344635,2,285.0,False
base,active,2764.0,2786.0774625837244,2891.311711013672,10,286.0,False
base,active,2774.0,2803.0459720627014,2885.59776058206,15,287.0,False
base,active,2775.0,2805.3001738920625,2995.1278895704954,9,288.0,False
base,active,2778.0,2805.81205046109,2976.3455650129167,5,289.0,False
