job_id,type,res,nodes,start_time,subtime,reqtime,req_finish_time,runtime,actual_finish_time,terminated,finish_time
3,execution_finished,1,[2],23.0,23,65,81.84434512613464,65,81.84434512613464,False,81.84434512613464
2,execution_finished,1,[1],22.0,22,89,100.0161000822567,89,100.0161000822567,False,100.0161000822567
7,execution_finished,1,[6],60.0,60,56,110.40534569393543,56,110.40534569393543,False,110.40534569393543
1,execution_finished,1,[0],1.0,1,136,147.87229036307647,136,147.87229036307647,False,147.87229036307647
5,execution_finished,1,[4],34.0,34,184,210.78884857764726,184,210.78884857764726,False,210.78884857764726
10,execution_finished,1,[1],104.0,104,127,215.32634506119774,127,215.32634506119774,False,215.32634506119774
6,execution_finished,1,[5],36.0,36,175,223.69411978974617,175,223.69411978974617,False,223.69411978974617
8,execution_finished,1,[2],83.0,83,174,240.5217854145758,174,240.5217854145758,False,240.5217854145758
9,execution_finished,1,[7],98.0,98,157,252.54790558627502,157,252.54790558627502,False,252.54790558627502
4,execution_finished,1,[3],31.0,31,235,253.07101982132613,235,253.07101982132613,False,253.07101982132613
11,execution_finished,1,[6],110.40534569393543,106,167,260.72128731692146,167,260.72128731692146,False,260.72128731692146
12,execution_finished,1,[0],147.87229036307647,111,147,306.6239571525782,147,306.6239571525782,False,306.6239571525782
13,execution_finished,1,[4],210.78884857764726,127,125,330.88996853528806,125,330.88996853528806,False,330.88996853528806
19,execution_finished,1,[6],260.72128731692146,220,78,330.92873310490296,78,330.92873310490296,False,330.92873310490296
17,execution_finished,1,[7],252.54790558627502,182,96,347.04853575367883,96,347.04853575367883,False,347.04853575367883
14,execution_finished,1,[1],215.32634506119774,133,166,360.8395204955192,166,360.8395204955192,False,360.8395204955192
16,execution_finished,1,[2],240.5217854145758,175,150,376.31642801334806,150,376.31642801334806,False,376.31642801334806
15,execution_finished,1,[5],223.69411978974617,152,158,393.1550965142027,158,393.1550965142027,False,393.1550965142027
20,execution_finished,1,[0],306.6239571525782,224,90,403.8188551869671,90,403.8188551869671,False,403.8188551869671
22,execution_finished,1,[6],330.92873310490296,235,89,411.0372289399075,89,411.0372289399075,False,411.0372289399075
23,execution_finished,1,[7],347.04853575367883,238,137,481.90881005507805,137,481.90881005507805,False,481.90881005507805
18,execution_finished,1,[3],253.07101982132613,204,243,482.70190414720804,243,482.70190414720804,False,482.70190414720804
21,execution_finished,1,[4],330.88996853528806,233,190,513.4436708709021,190,513.4436708709021,False,513.4436708709021
24,execution_finished,1,[1],360.8395204955192,241,185,523.0078184193112,185,523.0078184193112,False,523.0078184193112
25,execution_finished,1,[2],376.31642801334806,241,163,523.8799396373472,163,523.8799396373472,False,523.8799396373472
28,execution_finished,1,[6],411.0372289399075,308,133,530.7499249630041,133,530.7499249630041,False,530.7499249630041
26,execution_finished,1,[5],393.1550965142027,241,151,555.1083084470694,151,555.1083084470694,False,555.1083084470694
27,execution_finished,1,[0],403.8188551869671,255,180,598.2086512557448,180,598.2086512557448,False,598.2086512557448
33,execution_finished,1,[2],523.8799396373472,329,97,611.6938085178866,97,611.6938085178866,False,611.6938085178866
29,execution_finished,1,[7],481.90881005507805,315,132,611.8471765352583,132,611.8471765352583,False,611.8471765352583
31,execution_finished,1,[4],513.4436708709021,319,119,627.7799370705761,119,627.7799370705761,False,627.7799370705761
34,execution_finished,1,[6],530.7499249630041,332,127,645.0620482331791,127,645.0620482331791,False,645.0620482331791
32,execution_finished,1,[1],523.0078184193112,320,171,672.9039208245459,171,672.9039208245459,False,672.9039208245459
30,execution_finished,1,[3],482.70190414720804,319,211,682.0933304548669,211,682.0933304548669,False,682.0933304548669
39,execution_finished,1,[4],627.7799370705761,351,105,728.6648778349944,105,728.6648778349944,False,728.6648778349944
40,execution_finished,1,[6],645.0620482331791,353,98,733.2714031975661,98,733.2714031975661,False,733.2714031975661
35,execution_finished,1,[5],555.1083084470694,333,167,734.2221256178557,167,734.2221256178557,False,734.2221256178557
36,execution_finished,1,[0],598.2086512557448,334,126,734.2815085038892,126,734.2815085038892,False,734.2815085038892
38,execution_finished,1,[7],611.8471765352583,344,140,749.660595529389,140,749.660595529389,False,749.660595529389
37,execution_finished,1,[2],611.6938085178866,336,173,768.3102963151373,173,768.3102963151373,False,768.3102963151373
41,execution_finished,1,[1],672.9039208245459,364,114,772.8346557613692,114,772.8346557613692,False,772.8346557613692
53,execution_finished,1,[29],700.0,446,102,798.5367647985736,102,798.5367647985736,False,798.5367647985736
62,execution_finished,1,[23],743.0,527,61,800.1400719529013,61,800.1400719529013,False,800.1400719529013
58,execution_finished,1,[6],733.2714031975661,480,77,802.5787535267273,77,802.5787535267273,False,802.5787535267273
57,execution_finished,1,[4],728.6648778349944,470,83,808.4120214868678,83,808.4120214868678,False,808.4120214868678
56,execution_finished,1,[13],726.0,469,92,812.7234287820263,92,812.7234287820263,False,812.7234287820263
52,execution_finished,1,[28],700.0,443,111,825.5940581613842,111,825.5940581613842,False,825.5940581613842
63,execution_finished,1,[18],746.0,530,90,829.4602139468341,90,829.4602139468341,False,829.4602139468341
45,execution_finished,1,[15],700.0,390,143,838.8812442149205,143,838.8812442149205,False,838.8812442149205
54,execution_finished,1,[31],700.0,454,145,843.774278329751,145,843.774278329751,False,843.774278329751
59,execution_finished,1,[5],734.2221256178557,497,107,848.9836731464434,107,848.9836731464434,False,848.9836731464434
42,execution_finished,1,[3],682.0933304548669,376,177,849.3553326181636,177,849.3553326181636,False,849.3553326181636
44,execution_finished,1,[11],700.0,390,147,851.7879381932671,147,851.7879381932671,False,851.7879381932671
74,execution_finished,1,[6],802.5787535267273,622,56,852.9840992206626,56,852.9840992206626,False,852.9840992206626
49,execution_finished,1,[22],700.0,419,140,855.2432841291602,140,855.2432841291602,False,855.2432841291602
50,execution_finished,1,[24],700.0,426,165,866.138516204248,165,866.138516204248,False,866.138516204248
51,execution_finished,1,[25],700.0,437,154,867.0442654806752,154,867.0442654806752,False,867.0442654806752
46,execution_finished,1,[19],700.0,394,160,875.1391320361093,160,875.1391320361093,False,875.1391320361093
47,execution_finished,1,[20],700.0,409,155,875.5793269692574,155,875.5793269692574,False,875.5793269692574
65,execution_finished,1,[14],754.0,552,134,876.932640025382,134,876.932640025382,False,876.932640025382
70,execution_finished,1,[1],772.8346557613692,581,120,878.0249030632883,120,878.0249030632883,False,878.0249030632883
55,execution_finished,1,[8],719.0,464,168,880.798551954129,168,880.798551954129,False,880.798551954129
68,execution_finished,1,[16],769.0,577,135,889.5677451648102,135,889.5677451648102,False,889.5677451648102
69,execution_finished,1,[26],770.0,579,141,895.4773168478794,141,895.4773168478794,False,895.4773168478794
61,execution_finished,1,[27],737.0,515,179,905.156701245996,179,905.156701245996,False,905.156701245996
48,execution_finished,1,[21],700.0,416,201,911.417374644121,201,911.417374644121,False,911.417374644121
73,execution_finished,1,[23],800.1400719529013,603,125,917.2303833317974,125,917.2303833317974,False,917.2303833317974
67,execution_finished,1,[2],768.3102963151373,560,167,919.494998408437,167,919.494998408437,False,919.494998408437
71,execution_finished,1,[10],780.0,598,167,927.6816763680772,167,927.6816763680772,False,927.6816763680772
64,execution_finished,1,[7],749.660595529389,551,186,932.7555664787338,186,932.7555664787338,False,932.7555664787338
76,execution_finished,1,[13],812.7234287820263,636,136,940.9232800250217,136,940.9232800250217,False,940.9232800250217
60,execution_finished,1,[0],734.2815085038892,499,208,958.9097172944768,208,958.9097172944768,False,958.9097172944768
78,execution_finished,1,[18],829.4602139468341,650,144,962.9965562617687,144,962.9965562617687,False,962.9965562617687
66,execution_finished,1,[17],764.0,552,221,966.1237829832223,221,966.1237829832223,False,966.1237829832223
82,execution_finished,1,[3],849.3553326181636,686,130,972.2031308171951,130,972.2031308171951,False,972.2031308171951
75,execution_finished,1,[4],808.4120214868678,627,172,973.6711625485816,172,973.6711625485816,False,973.6711625485816
72,execution_finished,1,[29],798.5367647985736,601,182,974.3572666940677,182,974.3572666940677,False,974.3572666940677
43,execution_finished,1,[9],700.0,384,241,978.9541431615994,241,978.9541431615994,False,978.9541431615994
83,execution_finished,1,[11],851.7879381932671,693,128,983.9570272323024,128,983.9570272323024,False,983.9570272323024
77,execution_finished,1,[28],825.5940581613842,641,145,989.6583683722014,145,989.6583683722014,False,989.6583683722014
99,execution_finished,1,[23],917.2303833317974,832,79,991.2314601232597,79,991.2314601232597,False,991.2314601232597
93,execution_finished,1,[1],878.0249030632883,767,139,999.870272854678,139,999.870272854678,False,999.870272854678
87,execution_finished,1,[22],855.2432841291602,730,134,1003.833284652785,134,1003.833284652785,False,1003.833284652785
84,execution_finished,1,[12],852.0,696,173,1004.3766834005296,173,1004.3766834005296,False,1004.3766834005296
86,execution_finished,1,[6],852.9840992206626,722,170,1006.0003272201095,170,1006.0003272201095,False,1006.0003272201095
79,execution_finished,1,[15],838.8812442149205,663,173,1006.8984137896144,173,1006.8984137896144,False,1006.8984137896144
90,execution_finished,1,[19],875.1391320361093,754,126,1013.0611985145455,126,1013.0611985145455,False,1013.0611985145455
85,execution_finished,1,[30],852.0,712,184,1014.2436128921444,184,1014.2436128921444,False,1014.2436128921444
92,execution_finished,1,[14],876.932640025382,764,150,1014.5438042328993,150,1014.5438042328993,False,1014.5438042328993
101,execution_finished,1,[10],927.6816763680772,848,100,1016.113817905848,100,1016.113817905848,False,1016.113817905848
94,execution_finished,1,[8],880.798551954129,772,147,1022.372284913992,147,1022.372284913992,False,1022.372284913992
81,execution_finished,1,[5],848.9836731464434,681,174,1035.6052551088196,174,1035.6052551088196,False,1035.6052551088196
80,execution_finished,1,[31],843.774278329751,667,195,1037.1258940145888,195,1037.1258940145888,False,1037.1258940145888
91,execution_finished,1,[20],875.5793269692574,764,150,1045.494804681442,150,1045.494804681442,False,1045.494804681442
95,execution_finished,1,[16],889.5677451648102,794,187,1056.576399578288,187,1056.576399578288,False,1056.576399578288
102,execution_finished,1,[7],932.7555664787338,855,137,1067.615840780133,137,1067.615840780133,False,1067.615840780133
100,execution_finished,1,[2],919.494998408437,839,166,1069.7744028844118,166,1069.7744028844118,False,1069.7744028844118
88,execution_finished,1,[24],866.138516204248,748,205,1072.5530363367986,205,1072.5530363367986,False,1072.5530363367986
107,execution_finished,1,[3],972.2031308171951,925,111,1077.0962508179066,111,1077.0962508179066,False,1077.0962508179066
96,execution_finished,1,[26],895.4773168478794,813,206,1078.7987868525825,206,1078.7987868525825,False,1078.7987868525825
98,execution_finished,1,[21],911.417374644121,815,173,1093.3835727209016,173,1093.3835727209016,False,1093.3835727209016
89,execution_finished,1,[25],867.0442654806752,751,213,1098.0860092948558,213,1098.0860092948558,False,1098.0860092948558
97,execution_finished,1,[27],905.156701245996,815,214,1106.1932044116002,214,1106.1932044116002,False,1106.1932044116002
103,execution_finished,1,[13],940.9232800250217,857,179,1109.6569077639642,179,1109.6569077639642,False,1109.6569077639642
106,execution_finished,1,[17],966.1237829832223,914,159,1111.5431562607444,159,1111.5431562607444,False,1111.5431562607444
112,execution_finished,1,[28],989.6583683722014,973,127,1133.3560745568482,127,1133.3560745568482,False,1133.3560745568482
115,execution_finished,1,[22],1003.833284652785,992,119,1135.7900761625713,119,1135.7900761625713,False,1135.7900761625713
114,execution_finished,1,[1],999.870272854678,981,164,1143.630277500634,164,1143.630277500634,False,1143.630277500634
113,execution_finished,1,[23],991.2314601232597,980,167,1147.664116125465,167,1147.664116125465,False,1147.664116125465
104,execution_finished,1,[0],958.9097172944768,890,177,1150.0596834287749,177,1150.0596834287749,False,1150.0596834287749
117,execution_finished,1,[6],1027.0,1027,142,1154.813555152479,142,1154.813555152479,False,1154.813555152479
105,execution_finished,1,[18],962.9965562617687,912,208,1155.8823840500077,208,1155.8823840500077,False,1155.8823840500077
120,execution_finished,1,[10],1040.0,1040,133,1157.6147482452352,133,1157.6147482452352,False,1157.6147482452352
119,execution_finished,1,[5],1036.0,1036,120,1164.7045392843975,120,1164.7045392843975,False,1164.7045392843975
110,execution_finished,1,[9],978.9541431615994,955,166,1171.096830982452,166,1171.096830982452,False,1171.096830982452
121,execution_finished,1,[14],1050.0,1050,134,1172.9326400253822,134,1172.9326400253822,False,1172.9326400253822
111,execution_finished,1,[11],983.9570272323024,961,184,1173.9500927259157,184,1173.9500927259157,False,1173.9500927259157
118,execution_finished,1,[8],1029.0,1029,152,1175.3891660537358,152,1175.3891660537358,False,1175.3891660537358
116,execution_finished,1,[12],1004.3766834005296,994,198,1178.7731187375518,198,1178.7731187375518,False,1178.7731187375518
108,execution_finished,1,[4],973.6711625485816,926,227,1191.7747963916572,227,1191.7747963916572,False,1191.7747963916572
123,execution_finished,1,[2],1074.0,1074,131,1192.5939878695945,131,1192.5939878695945,False,1192.5939878695945
124,execution_finished,1,[7],1075.0,1075,120,1193.1257877092548,120,1193.1257877092548,False,1193.1257877092548
125,execution_finished,1,[3],1080.0,1080,145,1217.0225441450737,145,1217.0225441450737,False,1217.0225441450737
127,execution_finished,1,[13],1131.0,1131,106,1230.9204722923346,106,1230.9204722923346,False,1230.9204722923346
109,execution_finished,1,[29],974.3572666940677,949,268,1233.2577859687513,268,1233.2577859687513,False,1233.2577859687513
126,execution_finished,1,[16],1107.0,1107,142,1233.8194060252076,142,1233.8194060252076,False,1233.8194060252076
130,execution_finished,1,[6],1157.0,1157,86,1234.4082094585438,86,1234.4082094585438,False,1234.4082094585438
129,execution_finished,1,[1],1155.0,1155,105,1247.0414663891793,105,1247.0414663891793,False,1247.0414663891793
122,execution_finished,1,[15],1063.0,1063,207,1264.0378849824374,207,1264.0378849824374,False,1264.0378849824374
135,execution_finished,1,[7],1227.0,1227,51,1277.2034597764332,51,1277.2034597764332,False,1277.2034597764332
128,execution_finished,1,[0],1153.0,1153,132,1295.5525171171037,132,1295.5525171171037,False,1295.5525171171037
132,execution_finished,1,[2],1198.0,1198,119,1305.7304164616926,119,1305.7304164616926,False,1305.7304164616926
131,execution_finished,1,[5],1171.0,1171,129,1309.3573797307272,129,1309.3573797307272,False,1309.3573797307272
141,execution_finished,1,[1],1249.0,1249,103,1339.2882956008139,103,1339.2882956008139,False,1339.2882956008139
133,execution_finished,1,[4],1207.0,1207,163,1363.6118604247636,163,1363.6118604247636,False,1363.6118604247636
137,execution_finished,1,[6],1239.0,1239,144,1368.6137460701198,144,1368.6137460701198,False,1368.6137460701198
138,execution_finished,1,[9],1239.0,1239,122,1380.2133006876147,122,1380.2133006876147,False,1380.2133006876147
139,execution_finished,1,[10],1244.0,1244,162,1387.2600692911888,162,1387.2600692911888,False,1387.2600692911888
142,execution_finished,1,[12],1254.0,1254,154,1389.6416719287952,154,1389.6416719287952,False,1389.6416719287952
140,execution_finished,1,[11],1246.0,1246,149,1399.853080209502,149,1399.853080209502,False,1399.853080209502
136,execution_finished,1,[8],1232.0,1232,181,1406.3186779981986,181,1406.3186779981986,False,1406.3186779981986
144,execution_finished,1,[0],1313.0,1313,87,1406.955068099909,87,1406.955068099909,False,1406.955068099909
134,execution_finished,1,[3],1219.0,1219,203,1410.8315618031029,203,1410.8315618031029,False,1410.8315618031029
145,execution_finished,1,[2],1314.0,1314,109,1412.6774402884412,109,1412.6774402884412,False,1412.6774402884412
143,execution_finished,1,[13],1256.0,1256,171,1417.1924600187663,171,1417.1924600187663,False,1417.1924600187663
149,execution_finished,1,[15],1360.0,1360,64,1422.1566407675168,64,1422.1566407675168,False,1422.1566407675168
148,execution_finished,1,[1],1341.0,1341,151,1473.3643945215815,151,1473.3643945215815,False,1473.3643945215815
147,execution_finished,1,[7],1334.0,1334,165,1496.4229581002253,165,1496.4229581002253,False,1496.4229581002253
152,execution_finished,1,[9],1380.2133006876147,1373,118,1516.7966570903895,118,1516.7966570903895,False,1516.7966570903895
153,execution_finished,1,[0],1409.0,1409,119,1537.5132540676918,119,1537.5132540676918,False,1537.5132540676918
157,execution_finished,1,[10],1464.0,1464,91,1544.4732487993715,91,1544.4732487993715,False,1544.4732487993715
150,execution_finished,1,[4],1364.0,1364,193,1549.4361292145975,193,1549.4361292145975,False,1549.4361292145975
156,execution_finished,1,[8],1450.0,1450,106,1552.0871815901053,106,1552.0871815901053,False,1552.0871815901053
151,execution_finished,1,[6],1368.6137460701198,1366,206,1554.0334105870966,206,1554.0334105870966,False,1554.0334105870966
158,execution_finished,1,[1],1474.0,1474,111,1571.300978754275,111,1571.300978754275,False,1571.300978754275
146,execution_finished,1,[5],1330.0,1330,229,1575.611162467725,229,1575.611162467725,False,1575.611162467725
154,execution_finished,1,[2],1447.0,1447,153,1585.5105354507477,153,1585.5105354507477,False,1585.5105354507477
155,execution_finished,1,[3],1447.0,1447,149,1587.8024763973515,149,1587.8024763973515,False,1587.8024763973515
