id,energy_consumption,energy_effective,energy_waste
0,240109928.0,166474968.0,73634960.0
1,239039313.0,174773363.0,64265950.0
2,237382258.0,175217378.0,62164880.0
3,237270400.0,175216480.0,62053920.0
4,235687917.0,173913867.0,61774050.0
5,235686469.0,174234849.0,61451620.0
6,234349060.0,173444830.0,60904230.0
7,234349060.0,172823910.0,61525150.0
8,233552298.0,172949598.0,60602700.0
9,233339804.0,175051354.0,58288450.0
10,233291296.0,175306086.0,57985210.0
11,233053643.0,175229363.0,57824280.0
12,232930925.0,175025135.0,57905790.0
13,232930925.0,174997965.0,57932960.0
14,232789745.0,175677015.0,57112730.0
15,232732368.0,175569288.0,57163080.0
16,234206251.0,176431801.0,57774450.0
17,234202088.0,175164328.0,59037760.0
18,234202088.0,175148178.0,59053910.0
19,234518114.0,174891164.0,59626950.0
20,234518114.0,175782454.0,58735660.0
21,234507073.0,175727143.0,58779930.0
22,234827624.0,176245154.0,58582470.0
23,235075051.0,177156061.0,57918990.0
24,234741287.0,176079347.0,58661940.0
25,234667258.0,175250498.0,59416760.0
26,234334761.0,175473131.0,58861630.0
27,234107425.0,175586465.0,58520960.0
28,234107425.0,175586845.0,58520580.0
29,234433225.0,175649165.0,58784060.0
30,234024889.0,175390879.0,58634010.0
31,233699089.0,175322479.0,58376610.0
32,233119708.0,169159988.0,63959720.0
33,232019952.0,164306872.0,67713080.0
34,231268259.0,164099049.0,67169210.0
35,231268259.0,163748309.0,67519950.0
36,227842110.0,154342090.0,73500020.0
37,228194336.0,155972116.0,72222220.0
38,227418570.0,155890990.0,71527580.0
39,227738759.0,156225619.0,71513140.0
40,227738940.0,156367540.0,71371400.0
41,227706360.0,155040680.0,72665680.0
42,226799188.0,155049448.0,71749740.0
43,226478999.0,154203529.0,72275470.0
44,227006795.0,153081555.0,73925240.0
45,227307617.0,154792037.0,72515580.0
46,226608233.0,153215753.0,73392480.0
47,226279537.0,153191197.0,73088340.0
48,225534179.0,151440879.0,74093300.0
49,225442412.0,152883172.0,72559240.0
50,225268109.0,153424219.0,71843890.0
51,225268109.0,152562759.0,72705350.0
52,225268109.0,152795889.0,72472220.0
53,225268109.0,152503099.0,72765010.0
54,225570922.0,151796872.0,73774050.0
55,225570922.0,152123672.0,73447250.0
56,225570017.0,152086287.0,73483730.0
57,225048918.0,151834608.0,73214310.0
58,225374718.0,151948228.0,73426490.0
59,225061407.0,152893857.0,72167550.0
60,224735607.0,151659997.0,73075610.0
61,224409807.0,151154217.0,73255590.0
62,224556960.0,151879020.0,72677940.0
63,224556960.0,152658590.0,71898370.0
64,212259639.0,123926569.0,88333070.0
65,208404158.0,122011848.0,86392310.0
66,208442711.0,119517181.0,88925530.0
67,208084331.0,118782551.0,89301780.0
68,207498072.0,116264942.0,91233130.0
69,207393092.0,115138142.0,92254950.0
70,206466915.0,115640995.0,90825920.0
71,206073240.0,115430050.0,90643190.0
72,205493316.0,115320376.0,90172940.0
73,205701647.0,116090347.0,89611300.0
74,205372046.0,115648406.0,89723640.0
75,204621258.0,114004048.0,90617210.0
76,199340764.0,111776804.0,87563960.0
77,199340764.0,111691874.0,87648890.0
78,199233431.0,114314231.0,84919200.0
79,199231440.0,114379690.0,84851750.0
80,197099803.0,110157573.0,86942230.0
81,193592023.0,108299803.0,85292220.0
82,192287918.0,107795978.0,84491940.0
83,191981485.0,107795205.0,84186280.0
84,191734420.0,108231430.0,83502990.0
85,191306717.0,108203247.0,83103470.0
86,190980917.0,107647877.0,83333040.0
87,190655117.0,106974517.0,83680600.0
88,190634302.0,106863642.0,83770660.0
89,190502172.0,106831452.0,83670720.0
90,190750323.0,106858683.0,83891640.0
91,190750323.0,106858683.0,83891640.0
92,189990666.0,105449936.0,84540730.0
93,189872835.0,105446105.0,84426730.0
94,189868672.0,105443272.0,84425400.0
95,189832110.0,105370420.0,84461690.0
96,187294671.0,101219551.0,86075120.0
97,185699518.0,99742428.0,85957090.0
98,184100564.0,99491664.0,84608900.0
99,184049884.0,99319004.0,84730880.0
100,180521108.0,92831918.0,87689190.0
101,178218426.0,94145936.0,84072490.0
102,177077402.0,92677922.0,84399480.0
103,176893506.0,92535206.0,84358300.0
104,175589039.0,93942279.0,81646760.0
105,170463662.0,86943642.0,83520020.0
106,169065799.0,86629919.0,82435880.0
107,168708143.0,86494943.0,82213200.0
108,161159357.0,73223587.0,87935770.0
109,158796945.0,69755085.0,89041860.0
110,157332112.0,67229482.0,90102630.0
111,156982782.0,66947792.0,90034990.0
112,155104002.0,60378952.0,94725050.0
113,153988680.0,61376860.0,92611820.0
114,153463961.0,59801681.0,93662280.0
115,151185714.0,58022894.0,93162820.0
116,148970998.0,56239428.0,92731570.0
117,146320796.0,54691516.0,91629280.0
118,145026103.0,51547173.0,93478930.0
119,144322375.0,51427265.0,92895110.0
120,144767997.0,52641767.0,92126230.0
121,142798174.0,52981164.0,89817010.0
122,140113944.0,52241964.0,87871980.0
123,140250961.0,53533181.0,86717780.0
124,135210473.0,53282833.0,81927640.0
125,133391242.0,53115652.0,80275590.0
126,127437247.0,47789607.0,79647640.0
127,122110779.0,45510269.0,76600510.0
